%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%                                                               %%
%% The data in this file are from a direct numerical simulation  %%
%% (DNS) of a turbulent pipe flow of radius R and length 25R at  %%
%% a bulk Reynolds number Re_b = 11700; Re_b = U_b*D/nu, D=2R    %%
%%                                                               %%
%% Numerical method: Spectral element code nek5000               %%
%%                   http://nek5000.mcs.anl.gov                  %%
%%                                                               %%
%% Normalisation: nu/u_tau, u_tau                                %%
%%                                                               %%
%% El Khoury, G. K., Schlatter, P., Noorani, A., Fischer, P. F., %%
%% Brethouwer, G. & Johansson, A. V. Direct numerical simulation %%
%% of turbulent pipe flow at moderately high Reynolds numbers.   %%
%% Flow Turbul. Combust. 91, 475-495 (2013)                      %%
%%                                                               %%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%-----------------------------------------------------------------%
%Re_tau = 3.6121788913802544E+02
%u_tau/U_b = 6.1746647715901784E-02
%-----------------------------------------------------------------%
%----------------------------------------------------------------------------------------------------------------%
% (1-r) ((1-r)^+) (Uz^+) (Uz/U_b) (ur_{rms}^+) (ut_{rms}^+) (uz_{rms}^+) (uzur^+) (dUzdr^+) (ur^+) (ut^+) (uz^+) %
%----------------------------------------------------------------------------------------------------------------%
7.86663952e-01 2.84157092e+02 2.02099541e+01 1.24789691e+00 7.11593090e-01 7.45273371e-01 9.54656920e-01 2.03100945e-01 -9.80086315e-03 5.06364725e-01 5.55432398e-01 9.11369835e-01
7.76789193e-01 2.80590153e+02 2.01743461e+01 1.24569824e+00 7.15392112e-01 7.52114067e-01 9.65630746e-01 2.12564058e-01 -1.01633961e-02 5.11785874e-01 5.65675570e-01 9.32442737e-01
7.67038118e-01 2.77067890e+02 2.01379239e+01 1.24344929e+00 7.19260657e-01 7.59085967e-01 9.76599257e-01 2.21911033e-01 -1.05175655e-02 5.17335892e-01 5.76211505e-01 9.53746109e-01
7.57409174e-01 2.73589743e+02 2.01007315e+01 1.24115279e+00 7.23194748e-01 7.66143837e-01 9.87511705e-01 2.31137676e-01 -1.08692009e-02 5.23010644e-01 5.86976380e-01 9.75179367e-01
7.47900826e-01 2.70155158e+02 2.00627984e+01 1.23881055e+00 7.27188601e-01 7.73262939e-01 9.98326657e-01 2.40243191e-01 -1.12206179e-02 5.28803261e-01 5.97935573e-01 9.96656114e-01
7.38511563e-01 2.66763588e+02 2.00241465e+01 1.23642392e+00 7.31233910e-01 7.80427048e-01 1.00901409e+00 2.49228704e-01 -1.15731252e-02 5.34703031e-01 6.09066378e-01 1.01810944e+00
7.29239887e-01 2.63414493e+02 1.99847995e+01 1.23399437e+00 7.35321960e-01 7.87618617e-01 1.01956113e+00 2.58097374e-01 -1.19241705e-02 5.40698386e-01 6.20343085e-01 1.03950490e+00
7.20084324e-01 2.60107339e+02 1.99447922e+01 1.23152406e+00 7.39443036e-01 7.94814488e-01 1.02996566e+00 2.66855261e-01 -1.22696395e-02 5.46776004e-01 6.31730071e-01 1.06082927e+00
7.11043415e-01 2.56841601e+02 1.99041723e+01 1.22901591e+00 7.43587110e-01 8.01987591e-01 1.04022629e+00 2.75507993e-01 -1.26057253e-02 5.52921790e-01 6.43184096e-01 1.08207073e+00
7.02115721e-01 2.53616759e+02 1.98629935e+01 1.22647326e+00 7.47746618e-01 8.09117412e-01 1.05034726e+00 2.84057062e-01 -1.29318151e-02 5.59125005e-01 6.54670987e-01 1.10322937e+00
6.93299820e-01 2.50432298e+02 1.98213070e+01 1.22389926e+00 7.51914613e-01 8.16183432e-01 1.06033708e+00 2.92503609e-01 -1.32483352e-02 5.65375585e-01 6.66155394e-01 1.12431473e+00
6.84594309e-01 2.47287711e+02 1.97791635e+01 1.22129704e+00 7.56082676e-01 8.23172836e-01 1.07021381e+00 3.00849869e-01 -1.35542777e-02 5.71661013e-01 6.77613517e-01 1.14535759e+00
6.75997801e-01 2.44182499e+02 1.97366150e+01 1.21866982e+00 7.60243931e-01 8.30084375e-01 1.08000579e+00 3.09098277e-01 -1.38488968e-02 5.77970834e-01 6.89040069e-01 1.16641251e+00
6.67508928e-01 2.41116166e+02 1.96937140e+01 1.21602082e+00 7.64393378e-01 8.36925652e-01 1.08974033e+00 3.17249961e-01 -1.41316079e-02 5.84297236e-01 7.00444547e-01 1.18753399e+00
6.59126339e-01 2.38088225e+02 1.96505132e+01 1.21335332e+00 7.68527497e-01 8.43705998e-01 1.09943106e+00 3.25307121e-01 -1.44015686e-02 5.90634513e-01 7.11839811e-01 1.20874864e+00
6.50848697e-01 2.35098193e+02 1.96070662e+01 1.21067061e+00 7.72644132e-01 8.50436192e-01 1.10908163e+00 3.33272830e-01 -1.46579051e-02 5.96978955e-01 7.23241717e-01 1.23006205e+00
6.42674687e-01 2.32145594e+02 1.95634268e+01 1.20797602e+00 7.76742488e-01 8.57134455e-01 1.11868890e+00 3.41147865e-01 -1.49005388e-02 6.03328892e-01 7.34679473e-01 1.25146485e+00
6.34603005e-01 2.29229958e+02 1.95196448e+01 1.20527263e+00 7.80821176e-01 8.63810505e-01 1.12823158e+00 3.48932413e-01 -1.51307037e-02 6.09681709e-01 7.46168588e-01 1.27290651e+00
6.26632366e-01 2.26350821e+02 1.94757639e+01 1.20256313e+00 7.84877530e-01 8.70462418e-01 1.13767619e+00 3.56626569e-01 -1.53501587e-02 6.16032737e-01 7.57704821e-01 1.29430712e+00
6.18761503e-01 2.23507724e+02 1.94318218e+01 1.19984986e+00 7.88909095e-01 8.77083940e-01 1.14699364e+00 3.64229764e-01 -1.55603006e-02 6.22377560e-01 7.69276239e-01 1.31559442e+00
6.10989160e-01 2.20700215e+02 1.93878514e+01 1.19713483e+00 7.92912531e-01 8.83664780e-01 1.15617114e+00 3.71741824e-01 -1.57623122e-02 6.28710282e-01 7.80863444e-01 1.33673171e+00
